"","target","feature","n_eff","mi","cramer_v","polychor","theil_u","type_feature","type_target","score","rank_theilU","rank_mi","rank_cramer","rank_poly","rank_score","rank"
"4178","t_Q156","Q281",4481,0.0098193667956723,0.0813765098470289,NA,0.00809786917845209,"nominal","nominal",0.0159421825304758,18,18,32,1,20,20
"4179","t_Q156","Q187",4790,0.0097764146842767,0.0813207468107827,NA,0.00809450997524648,"nominal","nominal",0.0159217050715092,19,19,33,1,21,21
"4180","t_Q156","Q220",4438,0.0083060445342058,0.0914133197311267,NA,0.00687468893708252,"nominal","nominal",0.0157579586956239,32,32,25,1,22,22
"4181","t_Q156","Q277",4358,0.00962231956003645,0.0796345350512152,NA,0.00792796349353373,"nominal","nominal",0.0156069274692527,20,20,36,1,23,23
"4182","t_Q156","Q283",4350,0.00946651428300616,0.0786366290905285,NA,0.0077857204382824,"nominal","nominal",0.0153750494569241,21,21,39,1,24,24
"4183","t_Q156","Q215",4349,0.00798325391054,0.0896585948086894,NA,0.00659965988082755,"nominal","nominal",0.0153206315825275,33,33,26,1,25,25
"4184","t_Q156","Q110",4810,0.00919553250979899,0.0787639666971832,NA,0.00761956319460689,"nominal","nominal",0.0152067943394221,22,22,38,1,26,26
"4185","t_Q156","Q248",4773,0.00874465307637173,0.0792451246589411,NA,0.00723951016513933,"nominal","nominal",0.0148916144878892,23,23,37,1,27,27
"4186","t_Q156","Q7",4880,0.00541125087790206,0.105569263806578,NA,0.00447854241721437,"nominal","nominal",0.0148674270943571,56,57,14,1,28,28
"4187","t_Q156","Q128",3800,0.00543479470682673,0.104519891084919,NA,0.00446526347497716,"ordinal","nominal",0.0147615856055262,58,56,15,1,29,29
"4188","t_Q156","Q280",3202,0.00865678717720098,0.0782240600906667,NA,0.00720061394077083,"nominal","nominal",0.0147398105266895,24,25,41,1,30,30
"4189","t_Q156","Q11",4854,0.00545746719303164,0.103780253049195,NA,0.00451462560075604,"nominal","nominal",0.0147240408232826,55,55,16,1,31,31
"4190","t_Q156","Q209",4737,0.00754097627073325,0.0865517556386624,NA,0.00626004923798611,"nominal","nominal",0.0146734979878779,35,36,27,1,32,32
"4191","t_Q156","Q34",4868,0.00840678723826294,0.076061070686275,NA,0.00695266561384244,"ordinal","nominal",0.0142997426084118,27,28,46,1,33,33
"4192","t_Q156","Q270",4836,0.00837406042238253,0.0762272744239373,NA,0.00693148379014352,"nominal","nominal",0.0142938358431946,29,31,45,1,34,34
"4193","t_Q156","Q254",4826,0.00839582683742357,0.0756013961080677,NA,0.00694686513427625,"nominal","nominal",0.0142470067425996,28,29,47,1,35,35
"4194","t_Q156","Q282",3003,0.00839098286964379,0.0749855139275876,NA,0.00692587720035014,"nominal","nominal",0.014171372573862,31,30,49,1,36,36
"4195","t_Q156","Q275",4847,0.00845234979428255,0.0743244150631267,NA,0.00699922801208208,"nominal","nominal",0.0141676832518467,26,26,50,1,37,37
"4196","t_Q156","Q9",4855,0.00506195183718461,0.100643674929761,NA,0.00418988730892049,"nominal","nominal",0.0140968854294838,66,66,20,1,38,38
"4197","t_Q156","Q278",4313,0.00841141331207584,0.0734693973535798,NA,0.00692654750135922,"nominal","nominal",0.0140262922297963,30,27,52,1,39,39
"4198","t_Q156","Q126",3681,0.0049158995865346,0.0992719902108611,NA,0.00404873267763937,"ordinal","nominal",0.0138312085036301,75,74,21,1,40,40
"4199","t_Q156","Q124",3622,0.00484430538402236,0.0987197352863937,NA,0.00396221260682952,"ordinal","nominal",0.0137025927079438,77,77,22,1,41,41
"4200","t_Q156","Q241",4790,0.00779503357470368,0.071874692053696,NA,0.00645110065222781,"nominal","nominal",0.0133966396691174,34,34,55,1,42,42
"4201","t_Q156","Q211",4749,0.00645730622213225,0.0816787921267778,NA,0.00535498152714553,"nominal","nominal",0.0133180599956048,46,46,31,1,43,43
"4202","t_Q156","Q245",4720,0.00746014494361713,0.072883917679601,NA,0.00617564508270702,"nominal","nominal",0.0132318223006695,38,38,53,1,44,44
"4203","t_Q156","Q217",4632,0.00649876020592721,0.0803107253981167,NA,0.00538600376301264,"nominal","nominal",0.0132123028593974,44,45,35,1,45,45
"4204","t_Q156","Q41",4869,0.00755326515750632,0.0712395475355854,NA,0.00624949986983565,"ordinal","nominal",0.0131396342227118,36,35,58,1,46,46
"4205","t_Q156","Q135",4480,0.00752444483457104,0.0716697795899531,NA,0.0061856666669575,"nominal","nominal",0.0131357114095411,37,37,56,1,47,47
"4206","t_Q156","Q288",4785,0.00735957752206673,0.0707124911278908,NA,0.00610432639620564,"nominal","nominal",0.0129417182071325,39,39,59,1,48,48
"4207","t_Q156","Q57",4843,0.00442281070484363,0.0938588129559643,NA,0.00366454075737788,"nominal","nominal",0.0129114489614762,83,83,23,1,49,49
"4208","t_Q156","Q186",4800,0.0072450578937211,0.0703160796222747,NA,0.00599922150589355,"nominal","nominal",0.0128046582338799,41,40,61,1,50,50
"4209","t_Q156","Q184",4802,0.00724071793210701,0.0701125864892578,NA,0.00600447226671445,"nominal","nominal",0.0127861573885866,40,41,62,1,51,51
"4210","t_Q156","Q210",4699,0.00605535125034073,0.0784153381658173,NA,0.00502572006811629,"nominal","nominal",0.0126735712325537,52,52,40,1,52,52
"4211","t_Q156","Q214",4766,0.00607053830934223,0.077788672437651,NA,0.00503800728584648,"nominal","nominal",0.0126228331080757,51,51,43,1,53,53
"4212","t_Q156","Q39",4852,0.0067819492341652,0.0685938113854692,NA,0.00561759019451248,"ordinal","nominal",0.012264520025504,42,42,66,1,54,54
"4213","t_Q156","Q199",4874,0.00664379561598594,0.0671136255587518,NA,0.00550174351063889,"nominal","nominal",0.0120055473470543,43,43,68,1,55,55
"4214","t_Q156","Q279",4817,0.00650225001645222,0.066605015914631,NA,0.00537482087655757,"nominal","nominal",0.0118360691223333,45,44,70,1,56,56
"4215","t_Q156","Q147",4860,0.00641718073033193,0.0656479132608173,NA,0.00530919943442095,"nominal","nominal",0.0116754652058339,47,47,71,1,57,57
"4216","t_Q156","Q274",4732,0.00630146442871737,0.0645764782379396,NA,0.00522681860322977,"nominal","nominal",0.011484178314347,48,48,74,1,58,58
"4217","t_Q156","Q49",4872,0.00621199612066015,0.0649307999856413,NA,0.0051380502047232,"nominal","nominal",0.0114395089575961,49,49,73,1,59,59
"4218","t_Q156","Q212",4694,0.0052104592917761,0.0724449050532214,NA,0.00431644848970452,"nominal","nominal",0.0113974973866777,61,61,54,1,60,60
"4219","t_Q156","Q150",4845,0.00348151319677648,0.082303647490011,NA,0.00288548145063647,"nominal","nominal",0.0110061075784159,122,122,30,1,61,61
"4220","t_Q156","Q216",4769,0.00492791326041875,0.0699245527871048,NA,0.00408168424758372,"nominal","nominal",0.0109198398053863,73,73,63,1,62,62
"4221","t_Q156","Q247",4763,0.00567493952813347,0.0623712497922944,NA,0.00469887040155643,"nominal","nominal",0.0107589290786033,53,53,76,1,63,63
"4222","t_Q156","Q25",4848,0.00314958148885847,0.0808063449049172,NA,0.00260670080636486,"ordinal","nominal",0.0105895294209682,129,128,34,1,64,64
"4223","t_Q156","Q85",3945,0.00554182025099159,0.0611758217257112,NA,0.00457862863883502,"nominal","nominal",0.0105273054311696,54,54,77,1,65,65
"4224","t_Q156","Q38",4865,0.0053647897831528,0.0604745183496793,NA,0.00443987704215732,"ordinal","nominal",0.0103208149952082,59,59,78,1,66,66
"4225","t_Q156","Q164",4859,0.00540740001560192,0.0600163963128918,NA,0.00447718851919259,"nominal","nominal",0.0103101727474853,57,58,81,1,67,67
"4226","t_Q156","Q37",4855,0.00533522555747901,0.060256445876751,NA,0.0044127917315211,"ordinal","nominal",0.0102738872938315,60,60,80,1,68,68
"4227","t_Q156","Q18",4860,0.00298718054455982,0.078187383929048,NA,0.00247146490879146,"ordinal","nominal",0.0101977715015476,135,135,42,1,69,69
"4228","t_Q156","Q22",4673,0.00303865287322669,0.0776517133674357,NA,0.00253321003256861,"ordinal","nominal",0.0101966932182527,133,134,44,1,70,70
"4229","t_Q156","Q42",4794,0.00435098781734844,0.0668520208852047,NA,0.00359960785222862,"nominal","nominal",0.0101502631450622,86,86,69,1,71,71
"4230","t_Q156","Q99",4836,0.00425557877755978,0.0672251321204892,NA,0.00352629859994574,"nominal","nominal",0.0101149660052843,89,89,67,1,72,72
"4231","t_Q156","Q169",4652,0.00517911119384085,0.059381701659872,NA,0.00428717816920299,"ordinal","nominal",0.0100642104256612,62,62,83,1,73,73
"4232","t_Q156","Q61",4841,0.00508138620144738,0.0590076295963573,NA,0.00420938038245708,"nominal","nominal",0.00995080704954419,64,64,85,1,74,74
"4233","t_Q156","Q33",4869,0.00507104366101263,0.0590929375342816,NA,0.00419511074239207,"ordinal","nominal",0.00994767329716719,65,65,84,1,75,75
"4234","t_Q156","Q246",4751,0.00497570687894022,0.059395934438329,NA,0.0041154128153027,"nominal","nominal",0.00990155319669659,69,69,82,1,76,76
"4235","t_Q156","Q237",4704,0.00509633826676126,0.0583459058147575,NA,0.00421755282823605,"nominal","nominal",0.00989402375844576,63,63,87,1,77,77
"4236","t_Q156","Q45",4776,0.00421974232311051,0.0650789074859771,NA,0.00349417405165005,"nominal","nominal",0.0098703178765209,92,92,72,1,78,78
"4237","t_Q156","Q148",4543,0.00503749704139356,0.0584573193639405,NA,0.00414624275324736,"nominal","nominal",0.00984472670076054,68,67,86,1,79,79
"4238","t_Q156","Q107",4761,0.00502877111202871,0.0582684835963873,NA,0.00416701131978515,"nominal","nominal",0.00983568648511843,67,68,88,1,80,80
"4239","t_Q156","Q151",4606,0.00281057957248798,0.0753669950869662,NA,0.00232674313043738,"ordinal","nominal",0.00977591925870544,146,146,48,1,81,81
"4240","t_Q156","Q28",4827,0.00493969386555637,0.0582303298628905,NA,0.00409639610275505,"ordinal","nominal",0.00976277880760899,70,71,89,1,82,82
"4241","t_Q156","Q161",4593,0.00495653719353939,0.057961567111716,NA,0.00409530419054675,"nominal","nominal",0.00974030038356147,71,70,90,1,83,83
"4242","t_Q156","Q185",4823,0.0049122744111294,0.0578791327378871,NA,0.00406887434291288,"nominal","nominal",0.00970292020287526,74,75,91,1,84,84
"4243","t_Q156","Q120",4760,0.00493059301885346,0.0575640254778732,NA,0.00408508615726268,"ordinal","nominal",0.00968663214780096,72,72,93,1,85,85
"4244","t_Q156","Q50",4872,0.00485059983630443,0.0576237230071789,NA,0.00401550339251862,"nominal","nominal",0.00962685428712039,76,76,92,1,86,86
"4245","t_Q156","Q140",4505,0.00272020587819011,0.0736331592555235,NA,0.0022365728924945,"ordinal","nominal",0.00952132142450608,149,148,51,1,87,87
"4246","t_Q156","Q230",4248,0.00479185309342878,0.0565734192995971,NA,0.00393521382552307,"ordinal","nominal",0.00945602615330219,78,78,94,1,88,88
"4247","t_Q156","Q244",4789,0.00467222656598221,0.0562410950553026,NA,0.00386959298379462,"nominal","nominal",0.00934753326560169,79,79,95,1,89,89
"4248","t_Q156","Q62",4737,0.00458208595740661,0.0557493747086839,NA,0.00379651037654214,"nominal","nominal",0.00922746948401566,80,80,97,1,90,90
"4249","t_Q156","Q15",4857,0.00249491249990541,0.0712431645619086,NA,0.00206540879939421,"nominal","nominal",0.00911203548579901,163,163,57,1,91,91
"4250","t_Q156","Q136",4411,0.00450586608307546,0.0551576115593001,NA,0.00370069546089773,"nominal","nominal",0.00908793825739128,82,82,101,1,92,92
"4251","t_Q156","Q205",4818,0.00451918954256048,0.0547744593431443,NA,0.00373771035915973,"nominal","nominal",0.00907582901257841,81,81,102,1,93,93
"4252","t_Q156","Q17",4859,0.00247854413006632,0.0705438464698332,NA,0.00205072917691383,"nominal","nominal",0.00902838539215151,164,164,60,1,94,94
"4253","t_Q156","Q96",4841,0.00366823586960852,0.0604580680129383,NA,0.00303855699656694,"nominal","nominal",0.00896941176011655,111,112,79,1,95,95
"4254","t_Q156","Q203",4849,0.00441989983481239,0.0542951301563875,NA,0.00366080201207225,"nominal","nominal",0.00895196417332582,84,84,104,1,96,96
"4255","t_Q156","Q20",4834,0.00244765240248945,0.0697717719990818,NA,0.00202684356052852,"ordinal","nominal",0.00892757905697213,168,167,64,1,97,97
"4256","t_Q156","Q179",4863,0.00433074735120798,0.0543661719211328,NA,0.00358582062782326,"nominal","nominal",0.00888733377416964,87,87,103,1,98,98
"4257","t_Q156","Q252",4782,0.0043557158487042,0.0539779620647221,NA,0.00361019844596632,"nominal","nominal",0.00887063002866327,85,85,106,1,99,99
"4258","t_Q156","Q165",4808,0.0023878018549075,0.0689786557721235,NA,0.00197655002384398,"ordinal","nominal",0.00880013614799099,172,172,65,1,100,100
"4259","t_Q156","Q53",4866,0.00426201059358355,0.0539175376933397,NA,0.00353006575114794,"ordinal","nominal",0.0087883963980978,88,88,107,1,101,101
"4260","t_Q156","Q71",4828,0.00424432352671378,0.0536412695505254,NA,0.00351236466036348,"nominal","nominal",0.00874484280928476,91,91,108,1,102,102
"4261","t_Q156","Q242",4721,0.00424522323172294,0.0535886201372885,NA,0.00351721517271271,"nominal","nominal",0.00874275808687336,90,90,109,1,103,103
"4262","t_Q156","Q159",4709,0.00414186891238444,0.053517600897951,NA,0.00341640288364956,"nominal","nominal",0.00864416249370017,95,94,110,1,104,104
"4263","t_Q156","Q30",4860,0.00415429955681024,0.0525836238450316,NA,0.00343836559823924,"ordinal","nominal",0.00856767161048978,93,93,113,1,105,105
"4264","t_Q156","Q86",3660,0.00411603041554987,0.0527700570392864,NA,0.00340081703929984,"nominal","nominal",0.0085523050521735,96,96,112,1,106,106
"4265","t_Q156","Q73",4769,0.00412757645971329,0.0524272278435159,NA,0.00342771082290056,"nominal","nominal",0.00853762221600591,94,95,114,1,107,107
"4266","t_Q156","Q68",4583,0.00409393550373949,0.05177152029563,NA,0.00339556715538731,"nominal","nominal",0.00844267297391723,97,97,118,1,108,108
"4267","t_Q156","Q227",4294,0.00406252779735539,0.052135186303045,NA,0.00334622278746764,"ordinal","nominal",0.0084400106419917,98,98,115,1,109,109
"4268","t_Q156","Q76",4790,0.00398458125464796,0.0520673138789508,NA,0.00329865660684444,"nominal","nominal",0.00838129972839614,99,99,116,1,110,110
"4269","t_Q156","Q239",4636,0.00398210805353916,0.0518443185451958,NA,0.00328302323518067,"nominal","nominal",0.00834887821168973,100,100,117,1,111,111
"4270","t_Q156","Q83",4183,0.00394277303792734,0.0511515247577738,NA,0.00325838089132786,"nominal","nominal",0.00825301292195229,101,101,120,1,112,112
"4271","t_Q156","Q234",4511,0.00385040434608541,0.0509755328792535,NA,0.00316966266619039,"ordinal","nominal",0.0081544721914652,103,102,121,1,113,113
"4272","t_Q156","Q194",4829,0.00382893404686335,0.0507640170660097,NA,0.00317007178099125,"nominal","nominal",0.00812712498925473,102,103,123,1,114,114
"4273","t_Q156","Q178",4609,0.00378961181006687,0.0506742132800574,NA,0.00313987958583103,"nominal","nominal",0.00808823262252442,106,106,124,1,115,115
"4274","t_Q156","Q207",4810,0.00376820544928336,0.0508196216439365,NA,0.00311465767865157,"nominal","nominal",0.0080812184063696,107,107,122,1,116,116
"4275","t_Q156","Q6",4860,0.00381232411208199,0.0503939354272711,NA,0.00315629597008449,"ordinal","nominal",0.0080768683584024,104,104,125,1,117,117
"4276","t_Q156","Q129",3609,0.00205076518846248,0.0641925767728352,NA,0.00168837779308648,"ordinal","nominal",0.00804751390967415,183,183,75,1,118,118
"4277","t_Q156","Q92",3345,0.00309966059376698,0.0554356474552934,NA,0.00261203670853944,"nominal","nominal",0.0080406849487831,128,132,99,1,119,119
"4278","t_Q156","Q87",3989,0.003749732307198,0.0503179643154818,NA,0.00309684590956615,"nominal","nominal",0.00801482366944727,108,108,126,1,120,120
"4279","t_Q156","Q172",4839,0.00380733464265415,0.0497574822834449,NA,0.00314806562475471,"nominal","nominal",0.00800678799599356,105,105,131,1,121,121
"4280","t_Q156","Q35",4840,0.00368183204657324,0.0501040798286231,NA,0.00304961721742095,"ordinal","nominal",0.00794472792728685,110,110,128,1,122,122
"4281","t_Q156","Q176",4763,0.0037026465476,0.049534442780591,NA,0.00307217377685404,"nominal","nominal",0.00790754250845153,109,109,133,1,123,123
"4282","t_Q156","Q48",4847,0.00367083866128048,0.0497842175322355,NA,0.00303630587940733,"nominal","nominal",0.00790145687925209,112,111,130,1,124,124
"4283","t_Q156","Q78",4810,0.00365478475390191,0.0498669657370874,NA,0.00302646060356029,"nominal","nominal",0.00789900836201549,113,114,129,1,125,125
"4284","t_Q156","Q158",4728,0.00366485430027641,0.049664495721134,NA,0.00302075460390081,"nominal","nominal",0.00787835862453681,114,113,132,1,126,126
"4285","t_Q156","Q101",4832,0.00292243465750097,0.0554638689325983,NA,0.00242332056960573,"nominal","nominal",0.00787710963227355,139,140,98,1,127,127
"4286","t_Q156","Q31",4823,0.00363666652663408,0.0494573889385428,NA,0.00300989497381991,"ordinal","nominal",0.00784267583613645,115,115,135,1,128,128
"4287","t_Q156","Q74",4761,0.00360972492181144,0.0494799491382847,NA,0.00299142995843451,"nominal","nominal",0.0078257703654326,117,118,134,1,129,129
"4288","t_Q156","Q206",4831,0.003617935652664,0.0493926746905753,NA,0.00299425596957454,"nominal","nominal",0.00782120174660145,116,116,136,1,130,130
"4289","t_Q156","Q196",4840,0.0036127752325319,0.0489774232623035,NA,0.00298684854304245,"nominal","nominal",0.00777368402181539,118,117,141,1,131,131
"4290","t_Q156","Q284",3750,0.00291552670954331,0.0540357922045636,NA,0.00245610193108787,"nominal","nominal",0.00775189839197207,137,142,105,1,132,132
"4291","t_Q156","Q66",4809,0.00353044326395935,0.0490073318774038,NA,0.00292673253734486,"nominal","nominal",0.0077159056893351,119,119,139,1,133,133
"4292","t_Q156","Q197",4809,0.00348948196295495,0.0490916069040273,NA,0.00288860998267836,"nominal","nominal",0.00768917126889623,121,121,138,1,134,134
"4293","t_Q156","Q143",4623,0.00350200989995653,0.0479025099070241,NA,0.00290547479844141,"nominal","nominal",0.00758413883975421,120,120,143,1,135,135
"4294","t_Q156","Q200",4861,0.00275495011411842,0.0529551499177187,NA,0.00228007859570426,"nominal","nominal",0.00749004718342995,147,147,111,1,136,136
"4295","t_Q156","Q191",4862,0.00337835377837603,0.0479579400507354,NA,0.00279690848737257,"nominal","nominal",0.00748744523100989,124,124,142,1,137,137
"4296","t_Q156","Q69",4858,0.00339336230151943,0.0477595755090488,NA,0.00280792977017078,"nominal","nominal",0.00747872410346318,123,123,144,1,138,138
"4297","t_Q156","Q89",3888,0.00336053514888235,0.0475642223406782,NA,0.00278130672704351,"nominal","nominal",0.00743336681495863,125,125,146,1,139,139
"4298","t_Q156","Q132",4524,0.00329972929829658,0.0472816914663471,NA,0.0027154926465701,"nominal","nominal",0.00734738352406574,126,126,147,1,140,140
"4299","t_Q156","Q202",4873,0.00319126528693658,0.0466235559337207,NA,0.00264186164824011,"nominal","nominal",0.00720485216839711,127,127,151,1,141,141
"4300","t_Q156","Q44",4816,0.00258704478274474,0.0511737853098006,NA,0.00214357184645543,"nominal","nominal",0.00717963507367674,158,159,119,1,142,142
"4301","t_Q156","Q77",4695,0.00312658688006273,0.0467212013140439,NA,0.0025930455315731,"nominal","nominal",0.00716592351436706,130,129,150,1,143,143
